114,0.1824,0
108.3,1.2768,0
102.6,2.3256,0
91.2,4.2522,0
79.8,5.985,0
68.4,7.5354,0
57,8.8236,0
45.6,9.7926,0
34.2,10.317,0
28.5,10.3512,0
22.8,10.1688,0
17.1,9.7128,0
11.4,8.7096,0
8.55,7.866,0
5.7,6.7146,0
2.85,5.0616,0
1.425,3.8076,0
0,0,0
1.425,-1.7556,0
2.85,-2.565,0
5.7,-3.4656,0
8.55,-4.1154,0
11.4,-4.6626,0
17.1,-5.5176,0
22.8,-6.1674,0
28.5,-6.5892,0
34.2,-6.7944,0
45.6,-6.7488,0
57,-6.27,0
68.4,-5.4834,0
79.8,-4.4574,0
91.2,-3.2262,0
102.6,-1.8126,0
108.3,-1.026,0
114,-0.1824,0
